Parameters:
num_ants = 30
num_iterations = 100
alpha = 0.9
beta = 0.7
rho = 0.15
Q = 125

Execution 1:
Best Solution: [0, 7, 1, 13, 2, 12, 3, 5, 4, 9, 14, 6, 11, 8, 10]
Cost: 2238
Execution Time: 1.1242663860321045 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
59, 2238, 674, 0.0, 3957.9666666666667, 5729
60, 2238, 674, 0.0, 3881.0333333333333, 4792
61, 2238, 674, 0.0, 3852.633333333333, 5473
62, 2238, 674, 0.0, 3848.266666666667, 4828
63, 2238, 674, 0.0, 3943.0, 5437
64, 2238, 674, 0.0, 3928.866666666667, 6202
65, 2238, 674, 0.0, 3773.266666666667, 4537
66, 2238, 674, 0.0, 3974.9333333333334, 5554
67, 2238, 674, 0.0, 3673.233333333333, 5494
68, 2238, 674, 0.0, 4028.9333333333334, 5651
69, 2238, 674, 0.0, 3869.5333333333333, 5425
70, 2238, 674, 0.0, 3848.133333333333, 4990
71, 2238, 674, 0.0, 3879.6, 5585
72, 2238, 674, 0.0, 3769.8, 4983
73, 2238, 674, 0.0, 3756.4333333333334, 5024
74, 2238, 674, 0.0, 3682.9666666666667, 6052
75, 2238, 674, 0.0, 3819.266666666667, 5448
76, 2238, 674, 0.0, 3950.3333333333335, 5002
77, 2238, 674, 0.0, 3762.5666666666666, 5397
78, 2238, 674, 0.0, 3670.233333333333, 4855
79, 2238, 674, 0.0, 3710.2, 5045
80, 2238, 674, 0.0, 3749.4, 4903
81, 2238, 674, 0.0, 3798.366666666667, 5226
82, 2238, 674, 0.0, 3826.3, 5212
83, 2238, 674, 0.0, 3840.5333333333333, 5334
84, 2238, 674, 0.0, 4032.1666666666665, 5545
85, 2238, 674, 0.0, 3610.9, 5744
86, 2238, 674, 0.0, 3496.7, 4852
87, 2238, 674, 0.0, 3625.8333333333335, 5028
88, 2238, 674, 0.0, 3610.9, 4803
89, 2238, 674, 0.0, 3576.9333333333334, 4635
90, 2238, 674, 0.0, 3724.4666666666667, 5234
91, 2238, 674, 0.0, 3734.5333333333333, 5379
92, 2238, 674, 0.0, 3631.5, 4904
93, 2238, 674, 0.0, 3584.5333333333333, 4946
94, 2238, 674, 0.0, 3765.2, 5197
95, 2238, 674, 0.0, 3683.3, 5016
96, 2238, 674, 0.0, 3725.0, 5771
97, 2238, 674, 0.0, 3843.6666666666665, 5489
98, 2238, 674, 0.0, 3471.5666666666666, 5027
99, 2238, 674, 0.0, 3737.1666666666665, 5277
100, 2238, 674, 0.0, 3731.8, 4830

Execution 6:
Best Solution: [0, 7, 1, 13, 2, 12, 3, 5, 4, 9, 14, 6, 11, 8, 10]
Cost: 2238
Execution Time: 1.142507791519165 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 4618, 674, 0.0, 6637.766666666666, 8728
2, 4442, 674, 0.0, 6465.933333333333, 8113
3, 4442, 674, 0.0, 6344.8, 7751
4, 4442, 674, 0.0, 6272.133333333333, 7666
5, 4442, 674, 0.0, 6293.7, 8653
6, 4219, 674, 0.0, 6012.833333333333, 8473
7, 4149, 674, 0.0, 5910.4, 7704
8, 3566, 674, 0.0, 5807.066666666667, 8607
9, 3566, 674, 0.0, 5853.833333333333, 8234
10, 3566, 674, 0.0, 5896.4, 7895
11, 3566, 674, 0.0, 5675.766666666666, 7790
12, 3476, 674, 0.0, 5194.933333333333, 6728
13, 3476, 674, 0.0, 5627.233333333334, 8013
14, 3476, 674, 0.0, 5009.466666666666, 6324
15, 2536, 674, 0.0, 5198.533333333334, 7403
16, 2536, 674, 0.0, 5005.833333333333, 6586
17, 2536, 674, 0.0, 4850.266666666666, 6602
18, 2536, 674, 0.0, 4900.566666666667, 7362
19, 2536, 674, 0.0, 5024.733333333334, 6171
20, 2536, 674, 0.0, 4963.5, 6533
21, 2536, 674, 0.0, 4508.1, 5723
22, 2536, 674, 0.0, 4709.233333333334, 6265
23, 2536, 674, 0.0, 4493.8, 6457
24, 2536, 674, 0.0, 4415.833333333333, 5705
25, 2536, 674, 0.0, 4411.033333333334, 5593
26, 2536, 674, 0.0, 4392.766666666666, 5757
27, 2536, 674, 0.0, 4567.766666666666, 5814
28, 2536, 674, 0.0, 4461.766666666666, 5835
29, 2536, 674, 0.0, 4291.266666666666, 5633
30, 2536, 674, 0.0, 4314.733333333334, 6500
31, 2536, 674, 0.0, 4346.1, 6226
32, 2536, 674, 0.0, 4289.666666666667, 5994
33, 2536, 674, 0.0, 3978.3, 5479
34, 2536, 674, 0.0, 4155.066666666667, 5774
35, 2514, 674, 0.0, 4135.866666666667, 5630
36, 2514, 674, 0.0, 4230.966666666666, 6190
37, 2514, 674, 0.0, 4324.233333333334, 6614
38, 2426, 674, 0.0, 4167.3, 5315
39, 2426, 674, 0.0, 4178.766666666666, 5800
40, 2426, 674, 0.0, 4146.266666666666, 6147
41, 2426, 674, 0.0, 4311.1, 6375
42, 2426, 674, 0.0, 3843.6, 5945
43, 2426, 674, 0.0, 4053.4666666666667, 5698
44, 2426, 674, 0.0, 4015.0666666666666, 5686
45, 2426, 674, 0.0, 4077.1, 5563
46, 2426, 674, 0.0, 4227.533333333334, 5771
47, 2426, 674, 0.0, 3906.6, 5181
48, 2426, 674, 0.0, 3833.6, 5352
49, 2426, 674, 0.0, 4022.633333333333, 5540
50, 2426, 674, 0.0, 3867.233333333333, 6153
51, 2426, 674, 0.0, 3853.7, 5371
52, 2426, 674, 0.0, 4143.533333333334, 5800
53, 2426, 674, 0.0, 3987.1, 5468
54, 2426, 674, 0.0, 3973.766666666667, 5520
55, 2426, 674, 0.0, 3778.0666666666666, 5679
56, 2426, 674, 0.0, 3901.6666666666665, 5588
57, 2426, 674, 0.0, 3973.866666666667, 5058
58, 2426, 674, 0.0, 3779.4, 5817
59, 2426, 674, 0.0, 3899.5333333333333, 5674
60, 2426, 674, 0.0, 3787.9333333333334, 5390
61, 2426, 674, 0.0, 3768.0333333333333, 5412
62, 2426, 674, 0.0, 3879.8, 5148
63, 2426, 674, 0.0, 3771.7, 5636
64, 2426, 674, 0.0, 3925.6666666666665, 5544
65, 2426, 674, 0.0, 3980.266666666667, 5620
66, 2426, 674, 0.0, 3795.6666666666665, 5266
67, 2238, 674, 0.0, 3954.4333333333334, 5376
68, 2238, 674, 0.0, 3737.1, 5942
69, 2238, 674, 0.0, 3871.2, 5194
70, 2238, 674, 0.0, 3735.4333333333334, 5008
71, 2238, 674, 0.0, 3809.4666666666667, 5005
72, 2238, 674, 0.0, 3924.4, 5444
73, 2238, 674, 0.0, 3658.3, 4731
74, 2238, 674, 0.0, 3778.7, 5113
75, 2238, 674, 0.0, 3774.4666666666667, 4721
76, 2238, 674, 0.0, 3822.8, 5394
77, 2238, 674, 0.0, 3728.4, 5067
78, 2238, 674, 0.0, 3660.2, 5582
79, 2238, 674, 0.0, 3703.0, 4987
80, 2238, 674, 0.0, 3633.6666666666665, 5470
81, 2238, 674, 0.0, 3603.633333333333, 4385
82, 2238, 674, 0.0, 3750.5333333333333, 5271
83, 2238, 674, 0.0, 3704.266666666667, 4977
84, 2238, 674, 0.0, 3694.133333333333, 5466
85, 2238, 674, 0.0, 3661.0666666666666, 5767
86, 2238, 674, 0.0, 3755.9, 4482
87, 2238, 674, 0.0, 3841.766666666667, 5321
88, 2238, 674, 0.0, 3583.7, 4681
89, 2238, 674, 0.0, 3862.5666666666666, 5598
90, 2238, 674, 0.0, 3520.8, 5101
91, 2238, 674, 0.0, 3578.266666666667, 4928
92, 2238, 674, 0.0, 3670.366666666667, 4946
93, 2238, 674, 0.0, 3596.7, 5255
94, 2238, 674, 0.0, 3773.8, 4754
95, 2238, 674, 0.0, 3730.9666666666667, 5404
96, 2238, 674, 0.0, 3792.866666666667, 4769
97, 2238, 674, 0.0, 3649.0333333333333, 4968
98, 2238, 674, 0.0, 3677.8, 4586
99, 2238, 674, 0.0, 3723.3333333333335, 5436
100, 2238, 674, 0.0, 3846.8333333333335, 5693

Execution 7:
Best Solution: [0, 7, 1, 13, 2, 12, 3, 5, 4, 9, 14, 6, 11, 8, 10]
Cost: 2238
Execution Time: 1.1342697143554688 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 4429, 674, 0.0, 6377.533333333334, 7943
2, 4429, 674, 0.0, 6513.8, 8481
3, 4429, 674, 0.0, 6447.066666666667, 8717
4, 3505, 674, 0.0, 6229.466666666666, 8096
5, 3505, 674, 0.0, 6424.2, 9337
6, 3505, 674, 0.0, 6154.8, 8858
7, 3505, 674, 0.0, 5722.333333333333, 7391
8, 3505, 674, 0.0, 6193.833333333333, 8002
9, 3505, 674, 0.0, 5834.666666666667, 7385
10, 3505, 674, 0.0, 5471.9, 7299
11, 3505, 674, 0.0, 5741.933333333333, 7316
12, 3505, 674, 0.0, 5498.966666666666, 7175
13, 3375, 674, 0.0, 5446.933333333333, 7969
14, 3375, 674, 0.0, 5536.9, 7417
15, 3375, 674, 0.0, 5396.7, 7436
16, 3375, 674, 0.0, 5412.5, 7048
17, 3375, 674, 0.0, 5074.0, 7203
18, 3370, 674, 0.0, 5084.833333333333, 7626
19, 3370, 674, 0.0, 4763.766666666666, 6612
20, 3112, 674, 0.0, 4722.133333333333, 5694
21, 2921, 674, 0.0, 4680.7, 6534
22, 2921, 674, 0.0, 4628.933333333333, 6315
23, 2921, 674, 0.0, 4534.5, 6617
24, 2921, 674, 0.0, 4524.466666666666, 6159
25, 2867, 674, 0.0, 4626.166666666667, 6980
26, 2867, 674, 0.0, 4304.7, 6010
27, 2867, 674, 0.0, 4064.233333333333, 5787
28, 2867, 674, 0.0, 4382.8, 6330
29, 2543, 674, 0.0, 4366.2, 5330
30, 2543, 674, 0.0, 4392.533333333334, 6387
31, 2543, 674, 0.0, 4140.633333333333, 5827
32, 2340, 674, 0.0, 4015.0666666666666, 5011
33, 2340, 674, 0.0, 4033.366666666667, 6292
34, 2340, 674, 0.0, 4197.366666666667, 5974
35, 2340, 674, 0.0, 4172.2, 5894
36, 2340, 674, 0.0, 4138.666666666667, 6079
37, 2340, 674, 0.0, 4240.333333333333, 5612
38, 2340, 674, 0.0, 4059.6, 5410
39, 2340, 674, 0.0, 3998.8, 5354
40, 2340, 674, 0.0, 3911.4333333333334, 4929
41, 2286, 674, 0.0, 4034.1666666666665, 5761
42, 2286, 674, 0.0, 3896.3, 5159
43, 2286, 674, 0.0, 3956.8, 5515
44, 2286, 674, 0.0, 3767.5333333333333, 5857
45, 2286, 674, 0.0, 3942.133333333333, 5516
46, 2286, 674, 0.0, 3909.3, 5002
47, 2286, 674, 0.0, 3931.766666666667, 4932
48, 2286, 674, 0.0, 3871.2, 6500
49, 2286, 674, 0.0, 3733.1666666666665, 5542
50, 2286, 674, 0.0, 3923.766666666667, 5139
51, 2286, 674, 0.0, 3985.5333333333333, 5628
52, 2286, 674, 0.0, 3763.0333333333333, 5180
53, 2286, 674, 0.0, 3958.8, 5717
54, 2286, 674, 0.0, 4004.9, 5179
55, 2286, 674, 0.0, 3950.366666666667, 5935
56, 2286, 674, 0.0, 3811.133333333333, 5235
57, 2286, 674, 0.0, 3777.9666666666667, 4910
58, 2286, 674, 0.0, 3723.6666666666665, 6190
59, 2238, 674, 0.0, 3761.233333333333, 5433
60, 2238, 674, 0.0, 3849.366666666667, 5312
61, 2238, 674, 0.0, 3707.633333333333, 5672
62, 2238, 674, 0.0, 3910.866666666667, 5920
63, 2238, 674, 0.0, 3752.0, 6176
64, 2238, 674, 0.0, 3826.733333333333, 5491
65, 2238, 674, 0.0, 3632.5666666666666, 5360
66, 2238, 674, 0.0, 3733.5, 5742
67, 2238, 674, 0.0, 3707.0666666666666, 5240
68, 2238, 674, 0.0, 3762.5333333333333, 5423
69, 2238, 674, 0.0, 3800.0, 5384
70, 2238, 674, 0.0, 3908.7, 5606
71, 2238, 674, 0.0, 3625.0666666666666, 4954
72, 2238, 674, 0.0, 3673.366666666667, 5066
73, 2238, 674, 0.0, 3711.766666666667, 5237
74, 2238, 674, 0.0, 3689.7, 5269
75, 2238, 674, 0.0, 3569.633333333333, 4968
76, 2238, 674, 0.0, 3701.133333333333, 5607
77, 2238, 674, 0.0, 3592.5666666666666, 4985
78, 2238, 674, 0.0, 3618.633333333333, 5881
79, 2238, 674, 0.0, 3671.3333333333335, 4957
80, 2238, 674, 0.0, 3673.633333333333, 4902
81, 2238, 674, 0.0, 3809.8333333333335, 5369
82, 2238, 674, 0.0, 3810.9333333333334, 5448
83, 2238, 674, 0.0, 3639.0666666666666, 4813
84, 2238, 674, 0.0, 3663.766666666667, 4767
85, 2238, 674, 0.0, 3635.0666666666666, 4777
86, 2238, 674, 0.0, 3701.5333333333333, 5174
87, 2238, 674, 0.0, 3675.9666666666667, 4776
88, 2238, 674, 0.0, 3680.9333333333334, 5373
89, 2238, 674, 0.0, 3754.1666666666665, 5771
90, 2238, 674, 0.0, 3736.5666666666666, 5412
91, 2238, 674, 0.0, 3667.3333333333335, 4977
92, 2238, 674, 0.0, 3803.3333333333335, 5261
93, 2238, 674, 0.0, 3546.5666666666666, 4924
94, 2238, 674, 0.0, 3575.8, 4667
95, 2238, 674, 0.0, 3763.266666666667, 5862
96, 2238, 674, 0.0, 3592.6, 5254
97, 2238, 674, 0.0, 3581.6666666666665, 4835
98, 2238, 674, 0.0, 3673.8333333333335, 5836
99, 2238, 674, 0.0, 3538.0, 5320
100, 2238, 674, 0.0, 3543.4333333333334, 4967

Execution 8:
Best Solution: [0, 7, 1, 13, 2, 12, 3, 5, 4, 9, 14, 6, 11, 8, 10]
Cost: 2238
Execution Time: 1.1252655982971191 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 4527, 674, 0.0, 6509.8, 8314
2, 4527, 674, 0.0, 6591.333333333333, 8986
3, 4414, 674, 0.0, 6117.733333333334, 8404
4, 4414, 674, 0.0, 6175.233333333334, 8722
5, 3943, 674, 0.0, 6071.433333333333, 8274
6, 3943, 674, 0.0, 6157.733333333334, 8116
7, 3943, 674, 0.0, 5898.266666666666, 7325
8, 3178, 674, 0.0, 5726.766666666666, 7131
9, 3178, 674, 0.0, 5768.033333333334, 7142
10, 3178, 674, 0.0, 5662.8, 8406
11, 3178, 674, 0.0, 5503.0, 7143
12, 3178, 674, 0.0, 5355.3, 6608
13, 3139, 674, 0.0, 5328.3, 7026
14, 3103, 674, 0.0, 5284.733333333334, 6395
15, 3103, 674, 0.0, 5637.366666666667, 7568
16, 2992, 674, 0.0, 5143.2, 7814
17, 2992, 674, 0.0, 5174.533333333334, 7233
18, 2898, 674, 0.0, 4815.133333333333, 6830
19, 2595, 674, 0.0, 4724.266666666666, 6965
20, 2595, 674, 0.0, 4757.133333333333, 6445
21, 2595, 674, 0.0, 4537.1, 5897
22, 2595, 674, 0.0, 5026.6, 7183
23, 2595, 674, 0.0, 4641.333333333333, 6337
24, 2595, 674, 0.0, 4648.133333333333, 6812
25, 2595, 674, 0.0, 4657.166666666667, 7103
26, 2595, 674, 0.0, 4558.5, 5972
27, 2595, 674, 0.0, 4446.0, 6118
28, 2595, 674, 0.0, 4552.0, 6586
29, 2581, 674, 0.0, 4299.133333333333, 6024
30, 2581, 674, 0.0, 4400.6, 6214
31, 2581, 674, 0.0, 4351.8, 5888
32, 2581, 674, 0.0, 3975.5, 5421
33, 2581, 674, 0.0, 4079.3333333333335, 5638
34, 2581, 674, 0.0, 4386.1, 5707
35, 2581, 674, 0.0, 4108.2, 5747
36, 2536, 674, 0.0, 3884.133333333333, 5114
37, 2536, 674, 0.0, 4128.633333333333, 5277
38, 2536, 674, 0.0, 4088.0666666666666, 5734
39, 2536, 674, 0.0, 4363.366666666667, 6206
40, 2516, 674, 0.0, 3970.8333333333335, 5525
41, 2516, 674, 0.0, 4040.1, 5189
42, 2516, 674, 0.0, 4250.4, 5664
43, 2516, 674, 0.0, 3880.4333333333334, 6104
44, 2238, 674, 0.0, 3758.5, 5145
45, 2238, 674, 0.0, 4088.366666666667, 5951
46, 2238, 674, 0.0, 3949.0333333333333, 5102
47, 2238, 674, 0.0, 4127.7, 5597
48, 2238, 674, 0.0, 4072.9666666666667, 5613
49, 2238, 674, 0.0, 3811.866666666667, 5560
50, 2238, 674, 0.0, 4133.733333333334, 5392
51, 2238, 674, 0.0, 3967.9, 5267
52, 2238, 674, 0.0, 3839.366666666667, 5055
53, 2238, 674, 0.0, 3742.3333333333335, 4838
54, 2238, 674, 0.0, 3999.5, 5287
55, 2238, 674, 0.0, 3821.233333333333, 4799
56, 2238, 674, 0.0, 3830.133333333333, 5215
57, 2238, 674, 0.0, 3760.766666666667, 5291
58, 2238, 674, 0.0, 3847.0, 5322
59, 2238, 674, 0.0, 3975.8, 5006
60, 2238, 674, 0.0, 4013.5, 6009
61, 2238, 674, 0.0, 3897.4, 5108
62, 2238, 674, 0.0, 3765.3, 5383
63, 2238, 674, 0.0, 4052.733333333333, 5572
64, 2238, 674, 0.0, 3648.633333333333, 6014
65, 2238, 674, 0.0, 3942.133333333333, 5947
66, 2238, 674, 0.0, 3783.3333333333335, 4795
67, 2238, 674, 0.0, 3808.8, 5118
68, 2238, 674, 0.0, 4061.0333333333333, 5348
69, 2238, 674, 0.0, 3959.1, 5257
70, 2238, 674, 0.0, 3596.366666666667, 4444
71, 2238, 674, 0.0, 3919.4333333333334, 5259
72, 2238, 674, 0.0, 3723.8333333333335, 4924
73, 2238, 674, 0.0, 3755.633333333333, 4973
74, 2238, 674, 0.0, 3742.4666666666667, 5078
75, 2238, 674, 0.0, 3588.766666666667, 4833
76, 2238, 674, 0.0, 3768.0333333333333, 5034
77, 2238, 674, 0.0, 3966.9666666666667, 6371
78, 2238, 674, 0.0, 3895.766666666667, 4863
79, 2238, 674, 0.0, 3764.5, 4862
80, 2238, 674, 0.0, 3976.6666666666665, 6043
81, 2238, 674, 0.0, 3913.9666666666667, 4881
82, 2238, 674, 0.0, 3674.0666666666666, 5029
83, 2238, 674, 0.0, 3850.9333333333334, 5353
84, 2238, 674, 0.0, 3793.1666666666665, 4673
85, 2238, 674, 0.0, 3768.266666666667, 5178
86, 2238, 674, 0.0, 3643.266666666667, 5479
87, 2238, 674, 0.0, 3803.7, 5551
88, 2238, 674, 0.0, 3867.7, 6065
89, 2238, 674, 0.0, 3606.233333333333, 4778
90, 2238, 674, 0.0, 3661.1, 4759
91, 2238, 674, 0.0, 3568.766666666667, 5298
92, 2238, 674, 0.0, 3821.1666666666665, 5078
93, 2238, 674, 0.0, 3568.366666666667, 5689
94, 2238, 674, 0.0, 3742.4666666666667, 5735
95, 2238, 674, 0.0, 3706.7, 5516
96, 2238, 674, 0.0, 3740.3333333333335, 5130
97, 2238, 674, 0.0, 3793.633333333333, 5144
98, 2238, 674, 0.0, 3611.0666666666666, 4777
99, 2238, 674, 0.0, 3604.133333333333, 4888
100, 2238, 674, 0.0, 3609.5666666666666, 5156

Execution 9:
Best Solution: [0, 4, 1, 14, 6, 7, 9, 11, 8, 13, 2, 12, 3, 5, 10]
Cost: 2209
Execution Time: 1.1452710628509521 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 4297, 674, 0.0, 6563.566666666667, 9174
2, 4297, 674, 0.0, 6379.633333333333, 9519
3, 4297, 674, 0.0, 6607.866666666667, 8683
4, 4297, 674, 0.0, 6171.1, 8287
5, 4297, 674, 0.0, 5982.5, 8551
6, 4297, 674, 0.0, 6212.166666666667, 8837
7, 4297, 674, 0.0, 6137.466666666666, 7809
8, 4297, 674, 0.0, 6050.0, 8299
9, 3261, 674, 0.0, 5718.733333333334, 7942
10, 3261, 674, 0.0, 5671.633333333333, 7599
11, 3261, 674, 0.0, 5160.833333333333, 6606
12, 3261, 674, 0.0, 5333.433333333333, 7269
13, 3261, 674, 0.0, 5290.033333333334, 7576
14, 3261, 674, 0.0, 5367.6, 6744
15, 3261, 674, 0.0, 5200.366666666667, 7196
16, 3152, 674, 0.0, 5011.666666666667, 7023
17, 3152, 674, 0.0, 5194.933333333333, 6499
18, 3152, 674, 0.0, 4916.133333333333, 6557
19, 3152, 674, 0.0, 5155.5, 6815
20, 2209, 674, 0.0, 4653.866666666667, 6080
21, 2209, 674, 0.0, 4696.166666666667, 6633
22, 2209, 674, 0.0, 4875.1, 6438
23, 2209, 674, 0.0, 4485.6, 6479
24, 2209, 674, 0.0, 4578.833333333333, 6150
25, 2209, 674, 0.0, 4599.8, 6226
26, 2209, 674, 0.0, 4258.533333333334, 6041
27, 2209, 674, 0.0, 4714.233333333334, 5853
28, 2209, 674, 0.0, 4317.466666666666, 6380
29, 2209, 674, 0.0, 4445.766666666666, 5838
30, 2209, 674, 0.0, 4392.433333333333, 5959
31, 2209, 674, 0.0, 4201.333333333333, 5966
32, 2209, 674, 0.0, 4391.166666666667, 6245
33, 2209, 674, 0.0, 4277.6, 5742
34, 2209, 674, 0.0, 4216.333333333333, 5278
35, 2209, 674, 0.0, 4122.266666666666, 5285
36, 2209, 674, 0.0, 4218.7, 5162
37, 2209, 674, 0.0, 3764.3333333333335, 5172
38, 2209, 674, 0.0, 4236.866666666667, 6696
39, 2209, 674, 0.0, 3908.9666666666667, 5444
40, 2209, 674, 0.0, 3910.1, 5019
41, 2209, 674, 0.0, 4079.733333333333, 6037
42, 2209, 674, 0.0, 4190.166666666667, 6440
43, 2209, 674, 0.0, 4026.5666666666666, 5346
44, 2209, 674, 0.0, 3905.8333333333335, 5482
45, 2209, 674, 0.0, 3941.4333333333334, 5994
46, 2209, 674, 0.0, 3982.9333333333334, 5704
47, 2209, 674, 0.0, 4109.333333333333, 5774
48, 2209, 674, 0.0, 3956.6666666666665, 5160
49, 2209, 674, 0.0, 3840.8, 5350
50, 2209, 674, 0.0, 3920.2, 5311
51, 2209, 674, 0.0, 3955.4, 5119
52, 2209, 674, 0.0, 3973.9, 5554
53, 2209, 674, 0.0, 3722.1666666666665, 5736
54, 2209, 674, 0.0, 3836.9333333333334, 4965
55, 2209, 674, 0.0, 3996.5666666666666, 5283
56, 2209, 674, 0.0, 3776.3333333333335, 5139
57, 2209, 674, 0.0, 3748.5, 4728
58, 2209, 674, 0.0, 3841.9666666666667, 4882
59, 2209, 674, 0.0, 3617.3, 5564
60, 2209, 674, 0.0, 3669.9666666666667, 5282
61, 2209, 674, 0.0, 3771.8, 5473
62, 2209, 674, 0.0, 3941.9333333333334, 5947
63, 2209, 674, 0.0, 3772.766666666667, 4774
64, 2209, 674, 0.0, 3898.9666666666667, 5469
65, 2209, 674, 0.0, 3905.0, 5206
66, 2209, 674, 0.0, 4061.0333333333333, 5042
67, 2209, 674, 0.0, 3886.3, 5211
68, 2209, 674, 0.0, 3989.1, 5446
69, 2209, 674, 0.0, 4042.1, 5564
70, 2209, 674, 0.0, 3712.633333333333, 5049
71, 2209, 674, 0.0, 3841.7, 5694
72, 2209, 674, 0.0, 3652.8, 4896
73, 2209, 674, 0.0, 3909.0333333333333, 5832
74, 2209, 674, 0.0, 3925.1666666666665, 6346
75, 2209, 674, 0.0, 3698.1666666666665, 5826
76, 2209, 674, 0.0, 3725.766666666667, 5183
77, 2209, 674, 0.0, 3865.9333333333334, 5228
78, 2209, 674, 0.0, 3964.766666666667, 5735
79, 2209, 674, 0.0, 3873.866666666667, 5169
80, 2209, 674, 0.0, 3855.6, 6461
81, 2209, 674, 0.0, 3939.3333333333335, 5201
82, 2209, 674, 0.0, 3827.633333333333, 5320
83, 2209, 674, 0.0, 3830.9333333333334, 5813
84, 2209, 674, 0.0, 3588.5333333333333, 4689
85, 2209, 674, 0.0, 3947.8333333333335, 5114
86, 2209, 674, 0.0, 4070.7, 5541
87, 2209, 674, 0.0, 3765.266666666667, 4949
88, 2209, 674, 0.0, 3603.266666666667, 5719
89, 2209, 674, 0.0, 3904.1666666666665, 5281
90, 2209, 674, 0.0, 3787.0333333333333, 5599
91, 2209, 674, 0.0, 3672.6, 4879
92, 2209, 674, 0.0, 3944.266666666667, 5495
93, 2209, 674, 0.0, 3669.2, 5171
94, 2209, 674, 0.0, 3900.6, 5025
95, 2209, 674, 0.0, 3739.5666666666666, 5523
96, 2209, 674, 0.0, 3662.766666666667, 5012
97, 2209, 674, 0.0, 3643.266666666667, 4766
98, 2209, 674, 0.0, 3666.9333333333334, 4940
99, 2209, 674, 0.0, 3890.3333333333335, 6246
100, 2209, 674, 0.0, 3462.0, 4616

Execution 10:
Best Solution: [0, 7, 1, 13, 2, 12, 3, 5, 4, 9, 14, 6, 11, 8, 10]
Cost: 2238
Execution Time: 1.1262669563293457 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
1, 4332, 674, 0.0, 6434.5, 8474
2, 4332, 674, 0.0, 6012.066666666667, 7792
3, 4332, 674, 0.0, 6332.2, 8367
4, 4332, 674, 0.0, 6093.266666666666, 9126
5, 4332, 674, 0.0, 6502.633333333333, 8448
6, 3889, 674, 0.0, 5794.433333333333, 7173
7, 3889, 674, 0.0, 5848.5, 7711
8, 3703, 674, 0.0, 5769.666666666667, 7765
9, 3545, 674, 0.0, 5648.1, 8028
10, 3545, 674, 0.0, 5677.533333333334, 6996
11, 3545, 674, 0.0, 5746.6, 7398
12, 3545, 674, 0.0, 5674.7, 7368
13, 2710, 674, 0.0, 5238.4, 6941
14, 2710, 674, 0.0, 5244.7, 6760
15, 2710, 674, 0.0, 5179.9, 6693
16, 2710, 674, 0.0, 5353.3, 7713
17, 2710, 674, 0.0, 5176.766666666666, 7024
18, 2710, 674, 0.0, 5003.7, 6268
19, 2710, 674, 0.0, 4705.5, 6099
20, 2710, 674, 0.0, 4713.966666666666, 6220
21, 2710, 674, 0.0, 4878.066666666667, 6555
22, 2710, 674, 0.0, 4382.533333333334, 5917
23, 2710, 674, 0.0, 4655.833333333333, 6269
24, 2710, 674, 0.0, 4875.3, 7752
25, 2710, 674, 0.0, 4645.566666666667, 7280
26, 2710, 674, 0.0, 4468.033333333334, 6839
27, 2710, 674, 0.0, 4675.7, 6650
28, 2710, 674, 0.0, 4321.033333333334, 5504
29, 2662, 674, 0.0, 4250.833333333333, 5899
30, 2662, 674, 0.0, 4352.533333333334, 5854
31, 2662, 674, 0.0, 4147.9, 5580
32, 2286, 674, 0.0, 4216.2, 5637
33, 2286, 674, 0.0, 4253.066666666667, 6396
34, 2286, 674, 0.0, 4404.866666666667, 6145
35, 2286, 674, 0.0, 4005.5, 5417
36, 2286, 674, 0.0, 4115.066666666667, 5532
37, 2286, 674, 0.0, 3895.0666666666666, 5643
38, 2286, 674, 0.0, 4135.3, 6122
39, 2286, 674, 0.0, 3902.9333333333334, 5612
40, 2286, 674, 0.0, 3867.5333333333333, 5507
41, 2286, 674, 0.0, 3956.0666666666666, 6569
42, 2286, 674, 0.0, 3862.8333333333335, 5296
43, 2286, 674, 0.0, 3799.3333333333335, 5871
44, 2286, 674, 0.0, 4026.0666666666666, 6311
45, 2286, 674, 0.0, 3702.8, 5559
46, 2286, 674, 0.0, 3837.0333333333333, 5277
47, 2238, 674, 0.0, 3689.366666666667, 5473
48, 2238, 674, 0.0, 3821.266666666667, 5286
49, 2238, 674, 0.0, 3931.5, 5282
50, 2238, 674, 0.0, 3842.233333333333, 5432
51, 2238, 674, 0.0, 4022.8333333333335, 6032
52, 2238, 674, 0.0, 3671.0333333333333, 5107
53, 2238, 674, 0.0, 3751.9, 5118
54, 2238, 674, 0.0, 3739.5333333333333, 4915
55, 2238, 674, 0.0, 3874.8333333333335, 5333
56, 2238, 674, 0.0, 3986.4, 5568
